user_id,spend_month,age,gender,region,total_spend,CAT1_교통,CAT1_쇼핑,CAT1_식품,CAT1_교육/문화,CAT1_생활/주거,CAT1_레저/여행,CAT1_자기계발,CAT1_기타 지출,CAT2_대중교통,CAT2_자가용/연료,CAT2_택시/대리,CAT2_항공/기차,CAT2_의류,CAT2_잡화/뷰티,CAT2_명품/쥬얼리,CAT2_전자제품,CAT2_외식/배달,CAT2_가정식/식재료,CAT2_주점/유흥,CAT2_커피/음료,CAT2_사교육/학원,CAT2_도서/음반,CAT2_문화생활/취미,CAT2_온라인강의,CAT2_공과금/통신,CAT2_병원/약국,CAT2_인테리어/가구,CAT2_보험/금융,CAT2_국내여행/숙박,CAT2_해외여행/항공,CAT2_레포츠/취미,CAT2_기타 여가,CAT2_자격증/어학,CAT2_운동/피트니스,CAT2_온라인 구독,CAT2_도구/재료 구매,CAT2_현금서비스,CAT2_경조사/기부,CAT2_해외 직구,CAT2_금융 수수료,cluster
UID_1987,0,34,M,경남,180,20,17,27,22,23,26,26,15,5,7,2,4,6,4,3,3,10,3,5,8,6,5,6,3,3,4,5,10,4,3,8,9,7,4,8,6,3,2,4,4,1
UID_1987,0,34,M,경남,184,29,25,11,31,26,25,12,22,12,4,8,3,6,7,4,8,3,2,2,2,2,6,19,2,7,8,2,8,11,7,4,2,2,6,1,2,3,11,2,4,1
UID_1987,0,34,M,경남,61,3,5,7,10,7,4,11,9,0,0,1,0,1,1,1,0,0,0,4,2,0,3,1,5,3,2,0,0,1,0,1,0,1,2,4,3,3,1,3,1,0
UID_1987,0,34,M,경남,203,11,40,17,40,28,22,20,22,2,3,3,2,12,7,3,16,3,4,5,3,17,3,14,4,5,7,5,9,6,4,3,7,4,3,5,8,5,9,3,4,1
UID_1987,0,34,M,경남,160,31,19,11,16,7,24,31,16,8,8,5,9,6,1,6,5,1,2,2,4,8,4,1,1,2,1,1,1,2,10,8,4,13,10,4,3,1,1,6,6,1
UID_1987,0,34,M,경남,126,11,12,15,23,11,14,19,17,3,3,1,3,4,3,0,4,3,1,7,3,5,5,4,8,2,3,1,3,1,6,4,0,3,7,2,5,8,3,0,4,1
UID_1987,0,34,M,경남,10,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_1988,0,20,M,경북,104,7,26,15,6,10,18,10,8,2,1,1,1,5,4,8,9,3,3,8,0,0,2,1,2,5,1,2,0,7,2,4,2,1,1,4,3,2,1,1,4,0
UID_1988,0,20,M,경북,60,0,11,3,7,0,15,4,16,0,0,0,0,6,1,1,1,1,0,1,0,1,0,0,4,0,0,0,0,1,3,8,2,0,1,1,0,4,3,5,3,0
UID_1989,0,20,F,전북,114,13,9,15,10,5,14,23,22,3,2,1,5,0,1,4,2,2,4,5,3,1,5,2,1,1,1,0,1,4,4,1,3,4,3,6,8,0,0,8,12,0
UID_1989,0,20,F,전북,125,20,17,10,13,24,16,14,7,7,6,4,0,6,1,4,4,1,2,1,5,5,2,2,3,5,1,14,2,4,2,6,2,3,3,3,3,1,1,1,3,1
UID_1989,0,20,F,전북,163,19,29,17,12,18,35,11,17,7,3,3,5,15,4,4,5,6,1,5,3,2,4,3,1,6,1,5,5,4,6,7,17,4,1,4,1,5,5,4,2,1
UID_1989,0,20,F,전북,27,1,4,2,3,3,2,6,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
UID_1989,0,20,F,전북,56,5,5,5,7,9,8,4,10,1,1,1,0,0,1,2,1,1,0,2,0,0,2,3,1,3,2,1,2,1,2,2,2,1,1,0,0,1,3,3,1,0
UID_1989,0,20,F,전북,69,8,8,8,7,11,8,8,6,3,0,2,2,2,0,2,2,3,1,1,1,3,1,0,1,2,4,1,3,1,2,1,2,1,3,3,0,2,1,1,1,0
UID_1989,0,20,F,전북,124,9,11,18,22,10,18,13,19,3,1,3,1,0,4,2,3,3,2,9,3,5,7,6,2,4,2,1,3,4,4,4,5,2,4,4,2,5,5,5,3,1
UID_1989,0,20,F,전북,170,15,14,30,11,3,48,0,44,3,4,5,2,5,1,6,1,6,4,16,2,1,3,4,2,0,1,0,0,17,12,10,8,0,0,0,0,4,12,18,9,1
UID_1989,0,20,F,전북,155,19,23,18,29,30,14,10,8,8,0,4,5,10,0,3,8,6,0,4,7,5,5,11,7,7,13,4,5,4,3,2,4,3,4,1,1,1,1,2,2,1
UID_1990,0,41,M,제주,160,16,23,16,8,23,25,16,28,3,6,3,3,5,6,5,6,4,4,4,2,1,3,1,1,6,2,8,6,9,5,7,3,4,5,5,1,6,7,3,10,1
UID_1990,0,41,M,제주,301,35,36,43,41,46,31,38,28,12,12,3,6,9,11,4,11,19,9,9,4,10,12,11,7,13,15,11,6,10,10,5,4,10,9,12,6,3,9,6,8,2
UID_1990,0,41,M,제주,154,12,15,28,20,21,20,7,26,1,6,1,3,4,2,5,2,2,10,5,10,4,2,5,8,4,5,8,3,7,6,3,3,0,3,1,1,5,10,4,5,1
UID_1990,0,41,M,제주,93,14,21,10,7,7,17,7,5,4,2,4,3,2,4,6,7,0,1,3,6,2,2,1,1,1,2,2,0,2,10,3,1,3,1,1,1,2,1,1,0,0
UID_1990,0,41,M,제주,305,41,34,49,33,43,35,9,58,15,5,7,13,7,10,9,6,17,2,12,16,4,0,3,23,11,4,23,3,9,6,12,7,1,3,1,1,12,17,12,16,2
UID_1990,0,41,M,제주,298,22,52,46,31,51,32,30,30,6,5,6,2,19,18,7,6,13,6,20,6,12,6,5,6,14,13,19,5,6,8,8,8,5,15,5,2,9,3,2,15,2
UID_1990,0,41,M,제주,307,44,21,40,49,41,64,23,22,8,11,15,9,10,7,0,2,9,7,4,18,8,4,19,17,0,22,17,1,6,10,45,1,6,4,7,4,7,6,3,5,2
UID_1990,0,41,M,제주,19,1,2,1,1,5,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UID_1990,0,41,M,제주,283,19,56,32,25,54,35,33,25,9,4,1,3,24,12,2,16,6,5,13,6,4,8,7,4,10,0,21,21,6,6,6,16,8,11,7,6,4,4,6,8,2
UID_1990,0,41,M,제주,117,18,16,19,7,11,16,14,12,1,4,3,8,0,8,6,1,1,6,8,2,1,3,2,0,4,2,1,3,5,4,3,3,3,3,2,5,3,2,5,1,1
UID_1990,0,41,M,제주,167,25,12,22,22,20,28,13,21,12,5,5,1,2,2,3,3,9,2,3,5,4,6,5,5,4,3,7,5,6,11,3,6,1,4,5,2,4,6,6,5,1
UID_1990,0,41,M,제주,348,49,37,47,50,24,36,60,41,12,9,12,15,11,13,4,7,8,27,5,5,18,3,6,22,9,2,10,1,4,12,12,8,11,27,11,9,15,15,9,1,2
UID_1990,0,41,M,제주,347,36,30,24,28,66,42,87,30,11,10,11,2,10,5,6,8,3,5,3,12,3,8,7,10,8,22,14,21,12,12,11,6,25,14,18,28,5,19,2,3,2
UID_1990,0,41,M,제주,53,6,7,5,5,5,11,4,7,2,2,2,0,0,1,2,2,0,0,2,1,1,1,1,0,0,0,1,1,3,1,3,3,1,1,1,0,1,0,1,3,0
UID_1991,0,54,M,울산,384,24,60,32,68,53,54,55,35,10,6,3,3,9,15,23,12,11,5,10,5,16,20,17,13,7,13,7,24,14,2,22,15,13,8,20,11,5,10,6,12,2
UID_1991,0,54,M,울산,135,11,19,17,12,26,18,12,16,3,1,5,1,5,3,3,7,5,3,7,0,3,3,2,3,4,5,3,12,2,5,6,3,4,4,3,0,5,2,4,3,1
UID_1991,0,54,M,울산,307,33,35,32,36,42,65,21,39,9,15,4,3,3,12,11,8,9,12,6,3,17,7,5,7,13,9,10,8,9,19,8,28,3,3,3,11,7,11,11,8,2
UID_1991,0,54,M,울산,228,108,10,6,5,14,15,32,34,17,14,53,23,2,2,3,2,1,1,1,1,1,2,0,1,2,1,2,8,3,3,4,4,9,9,5,8,12,10,2,9,1
UID_1991,0,54,M,울산,413,16,112,23,118,14,86,0,40,3,5,2,3,34,31,12,34,6,6,5,4,69,38,3,7,2,5,3,2,14,28,18,24,0,0,0,0,5,12,12,9,2
UID_1991,0,54,M,울산,262,19,25,46,47,32,24,37,29,1,1,11,4,7,5,6,6,31,0,2,11,8,6,18,14,3,11,9,7,4,7,10,2,16,5,6,8,6,6,10,5,2
UID_1991,0,54,M,울산,64,5,6,6,8,9,12,10,4,1,1,0,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,3,1,0,2,7,7,1,1,0,1,1,1,0,0
UID_1991,0,54,M,울산,348,57,54,42,32,22,55,44,36,12,8,8,28,13,5,16,18,11,0,22,7,5,7,16,2,6,6,5,3,28,13,4,8,10,10,11,12,23,12,0,0,2
UID_1991,0,54,M,울산,107,16,12,14,8,8,12,17,16,4,5,1,4,4,2,3,2,8,4,0,1,1,3,1,2,1,2,1,2,1,5,1,3,4,3,5,3,4,2,3,5,0
UID_1991,0,54,M,울산,443,55,58,61,56,51,45,84,30,25,4,14,10,24,8,12,13,9,10,24,16,10,16,19,10,8,12,10,19,10,11,7,15,1,8,34,38,2,6,9,11,2
UID_1991,0,54,M,울산,408,46,56,36,59,39,61,79,28,11,16,11,6,12,17,10,16,17,5,10,2,31,7,18,1,6,26,3,3,8,6,32,14,14,23,18,22,8,6,3,9,2
UID_1991,0,54,M,울산,295,54,6,44,38,16,1,66,65,5,11,14,22,1,3,0,2,8,9,15,11,6,5,10,15,3,0,7,4,0,0,0,0,7,11,27,20,20,15,18,11,2
UID_1991,0,54,M,울산,366,27,35,64,48,42,54,40,52,12,4,6,3,8,5,10,11,5,17,25,15,11,14,14,7,8,13,15,5,14,7,21,12,15,6,6,12,10,7,20,13,2
UID_1991,0,54,M,울산,292,49,51,31,43,19,29,26,41,11,11,15,10,6,18,25,0,10,3,7,10,8,5,7,22,8,5,2,2,7,10,8,3,5,10,7,3,8,10,14,8,2
UID_1991,0,54,M,울산,221,16,36,31,21,42,20,29,23,1,4,6,4,8,7,8,11,6,12,2,9,5,6,5,3,13,10,7,10,6,5,5,2,2,9,14,2,7,2,3,10,1
UID_1991,0,54,M,울산,322,37,22,65,19,32,43,69,31,5,18,6,7,5,3,9,3,23,10,9,21,2,7,5,4,6,8,9,8,10,14,9,9,14,7,30,17,11,4,6,8,2
UID_1991,0,54,M,울산,236,22,34,23,31,25,48,29,19,7,7,4,3,7,3,3,19,12,7,0,3,5,9,3,13,4,6,4,9,7,18,7,15,0,7,17,4,5,5,4,3,1
UID_1991,0,54,M,울산,354,42,50,66,56,46,24,25,40,6,8,11,15,8,14,10,16,17,11,17,20,10,11,14,19,17,9,10,9,7,6,3,6,9,3,7,5,13,13,6,7,2
UID_1991,0,54,M,울산,393,41,46,54,23,54,47,92,32,9,9,6,15,9,7,6,23,2,13,25,13,7,8,4,3,7,16,15,15,10,12,18,5,32,14,8,37,5,4,10,11,2
UID_1991,0,54,M,울산,432,69,55,78,39,49,66,43,29,11,29,10,18,13,2,0,38,35,18,13,10,7,12,8,11,13,4,10,21,5,10,29,21,9,14,13,6,8,6,4,10,2
UID_1991,0,54,M,울산,397,38,45,55,59,50,52,42,52,10,7,14,5,11,13,7,13,16,5,17,15,17,4,25,11,6,14,17,11,13,13,13,12,12,7,8,14,11,18,16,5,2
UID_1991,0,54,M,울산,453,39,45,38,68,86,40,89,42,6,9,17,6,14,5,13,11,10,6,13,7,30,18,7,11,24,13,7,40,8,17,10,4,11,37,9,31,8,5,2,26,2
UID_1991,0,54,M,울산,128,14,15,11,12,13,22,15,22,2,4,3,3,4,5,2,3,1,4,2,2,3,4,2,1,6,1,4,1,4,3,7,7,7,2,0,5,8,7,3,3,1
UID_1992,0,20,M,전북,97,18,10,8,14,9,11,16,8,6,4,5,3,2,2,3,1,1,0,2,3,1,2,6,3,1,2,1,3,1,3,6,0,7,0,4,4,4,1,1,0,0
UID_1992,0,20,M,전북,170,0,20,3,9,15,30,32,57,0,0,0,0,6,3,5,4,0,1,0,1,1,0,3,3,1,5,3,4,10,7,4,8,5,5,17,4,8,14,12,21,1
UID_1992,0,20,M,전북,183,21,15,18,24,39,24,23,16,3,5,3,7,4,7,2,0,3,5,4,4,3,2,12,6,12,9,10,7,7,8,3,4,7,13,1,1,6,0,7,1,1
UID_1992,0,20,M,전북,138,25,17,22,15,11,11,13,21,8,3,5,7,8,7,0,1,2,10,4,4,2,2,3,7,1,4,2,2,4,2,1,3,2,4,4,2,7,4,4,4,1
UID_1992,0,20,M,전북,86,7,14,17,18,6,5,8,7,3,1,1,1,2,4,2,4,3,3,6,2,3,3,4,7,0,2,1,2,1,0,1,1,3,2,2,1,2,0,2,2,0
UID_1992,0,20,M,전북,115,8,21,7,18,18,10,16,13,3,1,1,2,6,5,5,4,1,2,2,1,1,1,6,9,3,6,3,5,1,2,1,5,7,3,1,3,4,2,1,4,1
UID_1992,0,20,M,전북,51,5,8,5,7,5,5,3,8,2,1,0,0,1,2,1,2,1,0,1,1,0,0,3,2,1,1,1,1,1,0,2,1,0,0,0,1,0,2,2,3,0
UID_1992,0,20,M,전북,86,11,13,8,11,7,12,8,13,3,2,3,1,1,3,5,4,2,0,3,1,1,3,2,2,1,3,1,1,2,2,1,6,2,1,1,2,2,1,5,3,0
UID_1992,0,20,M,전북,10,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_1992,0,20,M,전북,79,12,6,6,9,11,9,10,11,3,3,0,4,1,2,1,0,2,0,1,2,2,2,2,2,0,1,8,1,2,2,2,2,1,4,1,2,2,3,4,1,0
UID_1992,0,20,M,전북,74,7,8,12,13,8,9,4,9,1,1,2,1,5,2,0,0,1,3,4,3,2,2,3,4,1,1,3,1,1,1,2,4,1,0,2,1,2,2,1,3,0
UID_1993,0,59,F,전남,25,4,2,3,4,1,2,2,3,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
UID_1993,0,59,F,전남,18,3,1,1,1,2,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
UID_1993,0,59,F,전남,450,40,35,63,57,45,64,56,87,18,12,5,4,13,6,5,9,15,18,15,14,12,10,17,16,13,9,16,5,24,20,10,8,14,5,14,21,37,25,14,10,2
UID_1993,0,59,F,전남,460,35,59,73,47,59,71,48,64,4,6,12,11,9,13,20,16,27,3,21,22,6,11,15,13,12,12,16,16,17,21,15,17,10,9,10,18,11,18,28,5,2
UID_1993,0,59,F,전남,365,9,48,90,2,18,126,40,28,1,6,0,0,21,14,8,3,22,21,35,10,0,0,0,0,4,3,6,4,20,49,30,25,11,11,12,5,5,6,8,7,2
UID_1993,0,59,F,전남,241,33,20,39,19,41,20,32,33,7,9,6,9,6,4,6,2,11,4,15,8,4,9,2,4,10,10,9,11,4,2,5,7,6,11,4,9,11,13,6,2,1
UID_1994,0,20,M,충북,137,15,11,24,13,18,11,19,23,4,2,5,3,2,0,3,3,5,5,10,3,3,2,2,3,7,4,2,4,2,2,1,5,0,0,8,8,3,4,3,12,1
UID_1994,0,20,M,충북,168,16,21,16,20,12,34,17,27,8,4,3,0,5,7,6,1,3,1,8,2,5,2,7,4,1,3,5,2,9,10,5,9,3,8,2,2,12,3,4,7,1
UID_1994,0,20,M,충북,75,7,7,9,12,10,10,5,11,2,3,1,0,2,2,1,0,2,4,0,0,2,1,5,2,2,2,2,1,2,2,1,3,2,0,1,1,1,2,6,1,0
UID_1994,0,20,M,충북,42,3,8,7,4,5,4,5,2,0,0,1,1,3,1,1,1,3,0,2,0,0,0,1,1,2,0,2,0,1,1,1,0,0,0,2,1,0,0,0,0,0
UID_1994,0,20,M,충북,176,13,11,36,28,15,32,19,19,6,1,2,1,3,1,1,4,1,6,18,8,4,6,9,7,5,2,4,4,8,6,10,7,3,2,6,5,3,3,8,3,1
UID_1994,0,20,M,충북,160,17,20,19,35,17,15,16,17,2,9,2,3,5,2,5,6,6,8,1,3,3,6,5,20,5,6,3,1,1,3,5,4,3,3,5,4,1,3,4,7,1
UID_1994,0,20,M,충북,53,8,7,8,7,7,4,5,3,2,2,1,1,2,1,0,3,0,2,4,1,0,1,1,2,1,1,1,2,1,1,0,0,1,1,0,0,1,1,1,0,0
UID_1994,0,20,M,충북,44,5,4,4,6,6,6,7,3,3,0,1,0,1,0,0,0,1,0,2,0,0,1,2,2,2,1,1,0,0,3,0,1,1,2,0,2,0,1,1,1,0
UID_1994,0,20,M,충북,58,11,9,7,7,4,3,9,3,2,1,3,3,4,1,1,2,1,1,3,1,1,1,2,2,0,1,0,1,0,0,1,0,1,2,1,4,0,0,1,0,0
UID_1994,0,20,M,충북,31,5,1,3,2,2,5,6,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,3,0,0,0,2,0
UID_1994,0,20,M,충북,43,6,4,6,6,7,4,2,5,2,1,2,0,2,0,0,0,4,0,0,0,2,0,2,0,2,1,2,1,0,1,0,1,0,0,0,0,1,1,0,1,0
UID_1995,0,33,M,대전,161,17,37,10,12,19,17,20,25,4,2,3,7,19,0,3,13,1,3,2,2,2,2,1,5,3,6,8,1,5,5,4,2,3,6,5,5,7,11,2,4,1
UID_1995,0,33,M,대전,141,0,8,4,12,15,34,18,46,0,0,0,0,3,0,1,2,1,1,0,1,3,1,4,2,4,1,1,7,5,5,12,10,4,3,5,5,11,17,6,10,1
UID_1996,0,20,F,대전,166,13,13,19,27,23,26,15,26,7,1,3,1,2,2,2,5,3,3,6,6,6,4,7,9,5,2,7,7,5,7,4,8,4,4,3,3,4,9,3,8,1
UID_1996,0,20,F,대전,15,1,2,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_1996,0,20,F,대전,157,23,26,18,16,19,18,15,19,6,8,4,3,10,4,3,7,2,4,5,4,1,1,10,4,5,2,6,4,3,7,2,5,3,5,1,5,4,5,1,7,1
UID_1996,0,20,F,대전,145,28,17,16,17,30,11,15,8,10,5,2,10,5,5,3,2,2,0,12,1,1,3,4,8,3,6,11,9,1,3,2,4,3,5,3,3,3,0,1,3,1
UID_1996,0,20,F,대전,61,5,10,6,7,8,9,7,5,1,0,1,2,3,2,2,2,1,1,1,2,1,1,1,2,1,2,1,3,1,1,1,4,2,1,1,1,1,1,1,1,0
UID_1996,0,20,F,대전,153,33,12,18,20,15,17,12,23,19,5,8,0,4,3,2,2,2,5,5,5,5,1,7,5,3,3,2,5,4,2,3,6,3,3,2,2,7,4,6,4,1
UID_1997,0,20,F,인천,121,20,9,3,2,38,19,10,16,3,4,12,1,3,1,2,2,1,0,1,0,0,0,0,1,11,5,18,3,5,3,6,4,2,5,0,1,1,7,5,2,1
UID_1997,0,20,F,인천,19,1,3,2,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
UID_1997,0,20,F,인천,35,5,6,4,3,3,3,4,2,3,0,1,0,1,3,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
UID_1997,0,20,F,인천,149,10,33,9,19,16,24,20,14,2,4,2,0,11,6,7,7,2,2,3,1,3,1,9,5,5,2,3,4,6,5,4,7,3,7,4,5,3,1,7,2,1
UID_1997,0,20,F,인천,130,14,7,26,11,21,18,15,13,4,2,1,5,3,1,1,1,8,6,7,4,3,3,2,1,9,4,4,4,6,3,7,1,4,3,3,3,3,3,2,2,1
UID_1997,0,20,F,인천,36,2,6,6,4,4,3,3,5,1,0,0,0,2,1,1,1,0,2,2,1,0,0,2,0,1,1,1,0,0,0,1,0,0,0,1,0,1,2,0,1,0
UID_1997,0,20,F,인천,98,15,19,6,10,19,5,7,14,6,2,2,3,9,0,6,2,1,1,2,0,4,2,1,2,4,2,7,4,0,1,1,1,1,0,2,3,0,3,1,8,0
UID_1998,0,20,F,전북,146,8,8,37,36,31,3,18,0,2,2,1,2,3,1,2,1,6,13,10,7,3,4,13,14,8,10,5,7,0,0,0,1,0,5,8,4,0,0,0,0,1
UID_1998,0,20,F,전북,109,7,22,19,16,9,9,9,15,3,1,1,1,7,6,1,6,3,3,10,1,2,1,4,8,2,2,1,2,1,4,1,2,1,2,2,2,5,1,4,3,0
UID_1998,0,20,F,전북,181,22,20,19,24,19,23,30,21,1,0,18,1,6,3,7,3,1,1,13,2,4,3,7,8,2,7,3,5,5,8,2,7,4,6,9,9,6,7,4,1,1
UID_1998,0,20,F,전북,116,59,16,9,5,4,10,3,5,23,19,4,11,5,8,2,0,2,2,3,0,0,0,2,1,1,0,1,1,2,3,3,1,1,0,0,0,1,1,1,1,0
UID_1998,0,20,F,전북,78,12,7,10,7,11,12,7,8,2,0,2,7,3,1,0,1,2,2,2,2,0,1,1,3,2,4,1,3,4,0,3,3,0,1,3,2,2,3,1,1,0
UID_1998,0,20,F,전북,157,18,13,20,26,22,22,17,15,4,4,4,5,5,2,1,3,7,2,5,4,4,2,11,8,6,8,2,3,7,7,5,2,5,2,2,6,10,1,2,1,1
UID_1998,0,20,F,전북,47,7,5,6,8,3,5,5,4,6,0,0,0,2,0,1,0,0,1,2,2,1,0,1,4,1,0,1,0,0,0,2,2,1,1,1,2,0,1,0,1,0
UID_1998,0,20,F,전북,142,24,14,23,22,6,17,17,16,12,4,4,2,2,5,4,1,4,6,7,4,4,8,6,3,0,1,2,2,1,5,5,3,8,3,3,2,1,5,3,4,1
UID_1998,0,20,F,전북,161,17,19,15,28,31,19,11,16,6,3,1,6,5,3,3,8,3,1,9,0,3,5,12,6,6,8,9,7,6,6,3,2,3,3,1,2,11,1,1,2,1
UID_1998,0,20,F,전북,17,0,6,1,4,2,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_1998,0,20,F,전북,78,8,5,12,10,10,7,9,13,1,3,1,2,2,1,1,0,1,1,5,3,2,1,2,3,0,3,3,2,1,1,1,2,1,2,4,0,3,3,2,3,0
UID_1998,0,20,F,전북,14,2,0,1,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_1998,0,20,F,전북,117,7,16,10,13,14,23,18,11,4,0,2,0,6,3,4,2,1,4,3,1,3,3,4,2,2,5,3,3,10,3,4,4,4,5,4,4,4,1,3,1,1
UID_1998,0,20,F,전북,103,11,12,9,10,11,17,16,12,2,1,4,3,5,1,1,4,0,2,3,2,2,1,5,1,1,3,1,4,9,2,1,5,4,2,3,4,6,3,0,2,0
UID_1998,0,20,F,전북,189,30,33,18,28,17,21,16,22,11,10,6,2,6,7,6,13,4,1,5,7,7,4,13,2,5,4,2,4,7,6,1,5,1,6,1,6,5,3,4,8,1
UID_1998,0,20,F,전북,112,9,17,7,8,17,9,18,22,4,2,0,1,6,2,8,1,1,2,2,1,1,0,2,4,4,1,3,7,5,3,0,0,3,0,5,9,3,11,4,2,0
UID_1999,0,52,F,경기,398,38,73,35,61,44,60,26,56,13,8,5,11,12,8,27,24,6,4,23,0,10,25,15,10,22,1,10,9,7,22,15,15,10,6,3,6,11,18,7,19,2
UID_1999,0,52,F,경기,85,8,8,12,11,14,14,8,6,1,2,1,2,1,2,1,2,0,9,2,1,3,0,2,4,3,1,6,2,4,3,4,1,0,1,2,3,1,1,1,2,0
UID_1999,0,52,F,경기,300,29,31,44,24,27,22,37,81,10,8,6,3,10,7,5,8,2,23,10,7,4,5,8,6,5,5,8,7,3,10,3,5,6,7,14,9,23,18,11,29,2
UID_1999,0,52,F,경기,398,36,52,63,34,48,48,39,74,1,0,17,16,2,7,24,18,12,6,27,17,12,4,11,5,20,10,11,6,10,7,20,8,15,5,9,9,13,29,16,15,2
UID_2000,0,59,M,울산,93,6,14,14,19,6,11,9,10,2,1,1,1,1,2,3,6,2,3,3,4,3,4,3,8,1,0,1,2,3,0,3,3,1,4,0,1,1,3,3,1,0
UID_2000,0,59,M,울산,224,30,28,20,37,19,30,19,37,11,4,7,7,8,7,8,4,4,2,6,6,8,17,3,7,8,4,2,4,3,5,14,6,4,2,6,5,5,8,13,9,1
UID_2000,0,59,M,울산,87,12,13,17,9,11,8,10,4,5,2,3,1,2,2,2,6,1,2,5,7,1,1,4,1,1,0,2,6,2,1,1,2,3,1,2,3,1,0,1,1,0
UID_2000,0,59,M,울산,166,21,17,19,18,18,20,18,29,1,8,7,4,0,2,11,3,3,2,11,3,1,7,6,3,7,5,3,2,1,7,7,4,3,7,1,6,5,9,6,9,1
UID_2000,0,59,M,울산,85,7,8,7,7,14,9,13,15,1,0,0,4,1,1,2,3,0,2,3,1,0,0,0,6,3,4,4,2,3,1,4,0,4,2,2,5,7,3,2,2,0
UID_2000,0,59,M,울산,317,16,28,29,76,60,56,34,14,3,5,2,6,9,4,3,10,5,6,8,9,24,25,19,6,17,19,8,14,9,18,23,5,5,11,10,6,5,4,2,2,2
UID_2000,0,59,M,울산,130,10,22,18,10,17,12,13,25,4,0,0,4,2,7,6,6,1,5,5,6,3,2,2,1,7,3,1,4,2,5,2,1,3,3,4,1,4,4,5,11,1
UID_2000,0,59,M,울산,100,15,10,20,13,14,15,2,7,3,2,5,3,1,4,2,3,6,6,3,3,1,3,3,5,3,3,4,2,2,4,6,1,0,0,0,0,0,2,2,1,0
UID_2000,0,59,M,울산,24,2,3,1,3,2,3,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
UID_2000,0,59,M,울산,128,21,12,13,7,17,12,20,21,2,6,8,4,1,5,3,2,3,1,1,7,1,1,2,2,4,6,2,4,1,5,2,3,4,6,7,2,5,6,4,4,1
UID_2000,0,59,M,울산,364,45,52,34,55,64,37,25,49,9,12,11,12,10,9,17,15,14,4,5,10,24,11,5,14,18,20,7,17,7,0,10,19,7,4,6,7,12,16,15,4,2
UID_2000,0,59,M,울산,226,16,25,23,28,27,22,39,41,6,4,2,2,3,8,8,5,0,1,2,18,8,4,10,5,5,6,8,6,9,4,4,3,3,6,17,12,8,16,5,10,1
UID_2000,0,59,M,울산,212,15,22,31,37,32,10,30,31,2,6,5,1,0,10,10,1,20,7,2,1,17,13,4,2,5,10,13,2,2,1,4,1,5,7,8,8,10,9,7,4,1
UID_2000,0,59,M,울산,308,27,28,38,32,59,43,53,24,6,7,3,10,14,7,4,2,11,5,12,8,2,7,15,7,15,11,21,10,7,3,11,20,11,15,5,20,7,4,4,8,2
UID_2000,0,59,M,울산,106,9,7,21,8,16,12,19,11,2,3,1,2,1,1,2,2,3,7,8,2,1,3,1,2,3,4,3,5,3,2,3,2,3,6,4,3,5,2,2,0,0
UID_2000,0,59,M,울산,431,73,51,31,69,36,53,72,41,11,48,2,11,13,5,26,6,6,3,8,13,27,13,10,17,16,10,4,5,8,26,13,4,24,19,9,18,11,6,3,19,2
UID_2001,0,35,F,전남,99,17,15,7,9,8,6,16,19,10,4,1,1,2,7,0,3,2,2,1,1,1,1,4,2,1,1,2,2,1,1,1,0,3,5,4,2,10,2,5,1,0
UID_2001,0,35,F,전남,239,10,37,11,29,38,47,33,28,5,0,4,0,9,5,11,11,3,2,2,3,2,15,2,8,18,0,4,14,7,9,14,16,4,12,8,7,11,4,5,7,1
